_id	name	gender	culture	born	died	titles	aliases	father	mother	spouse	allegiances	books	povBooks	tvSeries	playedBy
characters:1588	Khrazz	Male	Ghiscari	In 277 AC (roughly)	In 300 AC, at Meereen							A Dance with Dragons			
characters:1589	Kiera of Tyrosh	Female	Tyroshi			Lady				characters:1067	House Targaryen of King's Landing	The Mystery Knight,The World of Ice and Fire			
characters:159	Baelor Hightower	Female		At Oldtown		Ser	Baelor Brightsmile,Baelor Breakwind			characters:880	House Hightower of the Hightower	A Storm of Swords,A Feast for Crows			
characters:1590	Kindly Man	Male	Braavosi				The Kindly Man					A Feast for Crows,A Dance with Dragons			
characters:1591	Kirby Pimm	Male				Ser						The Mystery Knight			
characters:1592	Kojja Mo	Female	Summer Isles									A Feast for Crows			
characters:1593	Koss	Male			In 299 AC, at Gods Eye							A Clash of Kings			
characters:1594	Kraznys mo Nakloz	Male	Astapor		In 299 AC, at Astapor							A Storm of Swords,A Dance with Dragons		Season 3	Dan Hildebrand
characters:1595	Kromm	Male	ironborn	At Iron Islands	In 299 AC, at Winterfell						House Greyjoy of Pyke	A Clash of Kings			
characters:1596	Kurleket	Male			In 298 AC, at Mountains of the Moon						House Bracken of Stone Hedge	A Game of Thrones			
characters:1597	Kurz	Male			In 299 AC, at Riverlands							A Clash of Kings			
characters:1598	Kyle	Male				Ser	Cat of Misty Moor,Kyle the Cat					The Mystery Knight			
characters:1599	Kyle	Male			In 299 AC, at the burning septry							A Storm of Swords			
characters:16	Margaery Tyrell	Female	Westeros	In 283 AC, at Highgarden		Queen of the Seven Kingdoms	The Little Queen,The Little Rose,Maid Margaery			characters:862	House Tyrell of Highgarden	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 2,Season 3,Season 4,Season 5	Natalie Dormer
characters:160	Baelor I	Female		144 AC, at King's Landing	171 AC, at King's Landing	King of the Andals, the Rhoynar and the First Men,Lord of the Seven Kingdoms,Protector of the Realm	Baelor the Beloved,Baelor the Blessed,Baelor the Befuddled	characters:40	characters:1302	characters:270		A Game of Thrones,A Storm of Swords,A Feast for Crows,The Sworn Sword,A Dance with Dragons,The World of Ice and Fire			
characters:1600	Kyleg	Male	Free Folk				Kyleg of the Wooden Ear					A Dance with Dragons			
characters:1601	Kym	Male				Maester						A Clash of Kings			
characters:1602	Kyra	Female		In 280 AC or 281 AC, at Winter Town	In 300 AC, at Forests near the Dreadfort						House Stark of Winterfell	A Game of Thrones,A Clash of Kings,A Feast for Crows,A Dance with Dragons			
characters:1603	Lady of the Leaves	Female				Lady of the Leaves						A Storm of Swords,A Feast for Crows			
characters:1604	Lanna	Female		In 285 AC or 286 AC								A Storm of Swords,A Feast for Crows			
characters:1605	Lanna	Female	Braavosi	In 286 AC								A Feast for Crows			
characters:1606	Lark	Male	Sistermen		In 299 AC, at the haunted forest		The Sisterman,Lark the Sisterman					A Clash of Kings,A Storm of Swords			
characters:1607	Larra Blackmont	Female	Dornish			Lady of Blackmont					House Blackmont of Blackmont	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1608	Larra Rogare	Female	Lysene	In 115 AC, at Lys	In 145 AC, at Lys					characters:1077	House Targaryen of King's Landing	The World of Ice and Fire			
characters:1609	Larraq	Male	Ghiscari				The Lash					A Dance with Dragons			
characters:161	Baelor Targaryen	Female		In 170 AC	In 209 AC, at Ashford	Prince of Dragonstone,Protector of the Realm,Hand of the King	Baelor Breakspear,The Hammer			characters:546	House Targaryen of King's Landing	A Storm of Swords,The Hedge Knight,The Sworn Sword,The Mystery Knight,The World of Ice and Fire			
characters:1610	Layna	Female		In or between 279 AC and 285 AC								A Clash of Kings			
characters:1611	Leathers	Male	Wildling	In 259 AC or before		Master-at-Arms						A Dance with Dragons			
characters:1612	Left Hand Lew	Male										A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1613	Lem	Male					Lem Lemoncloak,The Lemon,Yellow cloak					A Storm of Swords,A Feast for Crows			
characters:1614	Lem	Male		In or around 161 AC							House Osgrey of Standfast	The Sworn Sword			
characters:1615	Lenn	Male	Free Folk									A Storm of Swords,A Feast for Crows			
characters:1616	Lennocks	Male										A Storm of Swords			
characters:1617	Lenyl	Male	Free Folk									A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1618	Leonette Fossoway	Female				Lady				characters:401	House Tyrell of Brightwater Keep	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1619	Lester	Male					Red Lester				House Lannister of Casterly Rock	A Storm of Swords,A Feast for Crows			
characters:162	Balman Byrch	Male			In 300 AC, at Stokeworth	Ser				characters:392	House Byrch	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1620	Lew	Male	Northmen								House Stark of Winterfell	A Game of Thrones			
characters:1621	Lew	Male					Long Lew				House Tully of Riverrun	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1622	Lewis Lanster	Male		At Westeros								A Dance with Dragons			
characters:1623	Lewys	Male					Lewys the Fishwife				House Baratheon of Dragonstone	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1624	Lharys	Male			In 298 AC, at Mountains of the Moon						House Bracken of Stone Hedge	A Game of Thrones			
characters:1625	Lister	Male										A Storm of Swords			
characters:1626	Lommy	Male			In 299 AC, at Riverlands		Lommy Greenhands					A Clash of Kings,A Storm of Swords,A Feast for Crows		Season 1,Season 2	Eros Vlahos
characters:1627	Lomys	Male				Maester						A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1628	Lorcas	Male		In 241 AC or before								A Feast for Crows			
characters:1629	Lord Belgrave	Male				Lord						A Storm of Swords			
characters:163	Balon Botley	Male	Ironborn								House Botley of Lordsport	A Feast for Crows			
characters:1630	Lord of Bones	Male	Free Folk		In 300 AC, at Castle Black		Rattleshirt,Lord o' Bones,Bag o' Bones					A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 2,Season 3	Edward Dogliani
characters:1631	Loren I Lannister	Male				King of the Rock (former),Lord of Casterly Rock,Warden of the West,Lord of the Westerlands	Loren the Last					A Game of Thrones,The World of Ice and Fire			
characters:1632	Loreza Sand	Female	Dorne	In 293 AC			Loree				House Nymeros Martell of Sunspear	A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1633	Lorimer	Male			In 298 AC, at Riverlands	Ser	Lorimer the Belly				House Lefford of the Golden Tooth	A Feast for Crows			
characters:1634	Lormelle	Male					Lormelle Long Lance					A Storm of Swords			
characters:1635	Lorren	Male			In 299 AC, at Winterfell		Black Lorren					A Clash of Kings		Season 2	Forbes KB
characters:1636	Lothar	Male				Maester						The Mystery Knight			
characters:1637	Lotho Lornel	Male	Braavosi									A Feast for Crows			
characters:1638	Lucan	Male			In 299 AC, at Harrenhal						House Whent of Harrenhal	A Clash of Kings			
characters:1639	Lucantine Woodwright	Male				Ser						A Feast for Crows			
characters:164	Balon Swann	Male	Stormlander			Ser					House Swann of Stonehelm	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1640	Lucas Blackwood	Male			In 299 AC, at the Twins						House Blackwood of Raventree Hall	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1641	Lucas Nayland	Male				Ser					House Nayland of Hag's Mire	The Mystery Knight			
characters:1642	Lucifer Hardy	Male				Lord					House Hardy	A Feast for Crows			
characters:1643	Luco Prestayn	Male	Braavosi									A Feast for Crows			
characters:1644	Lucos	Male				Septon						A Feast for Crows			
characters:1645	Luke	Male					Likely Luke					A Storm of Swords,A Feast for Crows			
characters:1646	Luke	Male		At Longtown			Luke of Longtown					A Dance with Dragons			
characters:1647	Lum	Male									House Lannister of Casterly Rock	A Storm of Swords,A Feast for Crows			
characters:1648	Luton	Male	Northmen		In 300 AC, at Winterfell						House Bolton of the Dreadfort	A Dance with Dragons			
characters:1649	Luwin	Male	Westeros		In 299 AC, at Winterfell						House Stark of Winterfell	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 1,Season 2	Donald Sumpter
characters:165	Barba Bracken	Female		In 155 AC							House Bracken of Stone Hedge	A Dance with Dragons,The World of Ice and Fire			
characters:1650	Lyanna Stark	Female	Northmen	In 266 AC or 267 AC	In 283 AC, at Tower of Joy		The She-Wolf,The Wolf Maid,Lya				House Stark of Winterfell	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Dance with Dragons,The World of Ice and Fire			
characters:1651	Lync	Male										A Clash of Kings			
characters:1652	Lyonel	Male				Ser					House Lannister of Casterly Rock	A Clash of Kings			
characters:1653	Lysono Maar	Male	Lyseni	At Lys								A Dance with Dragons			
characters:1654	Mad Huntsman	Male					The Huntsman					A Storm of Swords,A Feast for Crows			
characters:1655	Maddy	Female									House Arryn of the Eyrie	A Feast for Crows,A Dance with Dragons			
characters:1656	Maerie	Female			At Riverlands	Goodwife						A Storm of Swords			
characters:1657	Maerie	Female			In 299 AC, at Riverlands		Maerie the Whore					A Storm of Swords			
characters:1658	Mag Mar Tun Doh Weg	Male		At Beyond the Wall	In 300 AC, at Castle Black		Mag the Mighty					A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1659	Maggy	Female					Maggy the Frog					A Storm of Swords,A Feast for Crows		Season 5	Jodhi May
characters:166	Barbrey Dustin	Female	Northmen			Lady of Barrowton				characters:1110	House Dustin of Barrowton,House Ryswell of the Rills	A Feast for Crows,A Dance with Dragons			
characters:1660	Mago	Male	Dothraki			Bloodrider of Khal Jhaqo						A Game of Thrones,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 1	Ivailo Dimitrov
characters:1661	Malcolm	Male				Ser						A Clash of Kings			
characters:1662	Malleon	Male				Grand Maester						A Game of Thrones			
characters:1663	Malliard	Male				Wisdom						A Clash of Kings			
characters:1664	Mallor	Male				Ser						The Mystery Knight			
characters:1665	Mallor	Male					Mallor the Dornishman				House Lannister of Casterly Rock	A Game of Thrones			
characters:1666	Mance Rayder	Male	Free folk	, at Beyond the Wall		King-Beyond-the-Wall	The Mance,Abel,The Unburnt King			characters:1311		A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 3,Season 4,Season 5	Ciarán Hinds
characters:1667	Marei	Female		In 280 AC or before								A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 2,Season 3,Season 4,Season 5	Josephine Gillan
characters:1668	Marghaz zo Loraq	Female	Ghiscari	At Meereen								A Dance with Dragons			
characters:1669	Marianne Vance	Female		In or between 262 AC and 293 AC								A Clash of Kings,A Storm of Swords,A Feast for Crows			
characters:167	Barre	Male				Septon						A Clash of Kings			
characters:1670	Marillion	Male		In 279 AC or 280 AC	In 300 AC, at the Eyrie							A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows		Season 1	Emun Elliott.
characters:1671	Maris	Female	Free folk				Black Maris					A Dance with Dragons			
characters:1672	Maris the Maid	Female				Queen	The Most Fair					The World of Ice and Fire			
characters:1673	Marq Grafton	Male			In 282 AC, at Gulltown						House Grafton of Gulltown	A Dance with Dragons			
characters:1674	Martyn Rivers	Male									House Frey of the Crossing	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1675	Marwyn	Male				Archmaester	Marwyn the Mage,The Mage,The mastiff					A Game of Thrones,A Storm of Swords,A Feast for Crows			
characters:1676	Marya Seaworth	Female				Lady				characters:1319	House Seaworth of Cape Wrath	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1677	Masha Heddle	Female			In 298 AC, at the Riverlands							A Game of Thrones,A Clash of Kings		Season 1	Susie Kelly
characters:1678	Maslyn	Male			In 299 AC, at Fist of the First Men							A Storm of Swords			
characters:1679	Mathos Mallarawan	Male	Qartheen									A Clash of Kings			
characters:168	Barristan Selmy	Male	Westeros	In 237 AC		Ser,Hand of the Queen	Barristan the Bold,Arstan Whitebeard,Ser Grandfather,Barristan the Old,Old Ser				House Selmy of Harvest Hall,House Targaryen of King's Landing	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,The World of Ice and Fire	A Dance with Dragons	Season 1,Season 3,Season 4,Season 5	Ian McElhinney
characters:1680	Matrice	Female									House Baratheon of Dragonstone	A Clash of Kings			
characters:1681	Matt	Male			At the Riverlands		Little Matt					A Storm of Swords			
characters:1682	Matthar	Male					Ser Loon					A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1683	Matthos Seaworth	Male			In 299 AC, at Blackwater Rush						House Seaworth of Cape Wrath	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons		Season 2	Kerr Logan
characters:1684	Mawney	Male			In 300 AC, at Beyond the Wall							A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1685	Maynard	Male				Ser						A Storm of Swords,A Feast for Crows			
characters:1686	Mazdhan zo Loraq	Male	Ghiscaricari				The Magnificent					A Dance with Dragons			
characters:1687	Mebble	Male					Pinkeye					A Clash of Kings			
characters:1688	Medwick Tyrell	Male				Maester						A Storm of Swords,A Feast for Crows			
characters:1689	Meg	Female					Swampy Meg					A Feast for Crows			
characters:169	Barth	Male			In 99 AC	Septon,Hand of the King					House Targaryen of King's Landing	A Storm of Swords,A Feast for Crows,A Dance with Dragons,The Rogue Prince,The World of Ice and Fire			
characters:1690	Megette	Female			In 159 AC		Merry Meg					The World of Ice and Fire			
characters:1691	Meha	Female	Free Folk									A Dance with Dragons			
characters:1692	Meizo Mahr	Male										A Storm of Swords			
characters:1693	Mela	Female									House Arryn of the Eyrie	A Feast for Crows,A Dance with Dragons			
characters:1694	Melaquin	Male				Maester						The Mystery Knight			
characters:1695	Meliana	Female					Lady Meliana					A Storm of Swords			
characters:1696	Mellara Rivers	Female									House Frey of the Crossing	A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
characters:1697	Mellario	Female	Norvoshi	In or between 248 AC and 263 AC			Mellario of Norvos			characters:326	House Nymeros Martell of Sunspear	A Game of Thrones,A Clash of Kings,A Storm of Swords,A Feast for Crows,A Dance with Dragons			
